gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction
RSPH14,36.91954531325754,2.5294035876755814,0.4494439781171341,5.627850657321229,1.824689601595286e-8,1.3347141956738236e-6,Up
PIDD1,141.65583032435023,1.7679334909244804,0.31427734730641327,5.625392686036596,1.850864417402111e-8,1.3476500411662249e-6,Up
PHF3,1461.7697653455734,-1.1248333351796351,0.20011415201897145,-5.620958457116004,1.8990093774616262e-8,1.3763915912533513e-6,Down
SOX17,99.80501299817396,1.8400514350649009,0.3278094090681751,5.613174558641854,1.986480240432655e-8,1.4332454934721608e-6,Up
KL,11767.623885003924,-1.1933480355087942,0.21266196788154385,-5.611478382319439,2.0060535197765885e-8,1.4408184397924793e-6,Down
FAM181B,112.78134943141745,2.2668581793801983,0.4040282347084462,5.610642981463913,2.015762445955444e-8,1.4412701488581424e-6,Up
SLC6A19,3252.8680958228542,-2.4122618071518045,0.43003282976195734,-5.609482905030997,2.029320406648495e-8,1.4444575253242854e-6,Down
ENDOG,311.68300414370384,1.766691867241774,0.31503856774138,5.607858999321246,2.0484480004196976e-8,1.4445024520060644e-6,Up
KANK3,750.2872724071149,1.4693386425938906,0.26197675713481317,5.608660320341966,2.038987660045828e-8,1.4445024520060644e-6,Up
PPP1R12C,456.76005829616923,1.3709704097606212,0.2445033440765578,5.607164249382818,2.0566846478508826e-8,1.4445024520060644e-6,Up
ADGRL3,2730.3321631792323,-1.39158562496238,0.248358877455135,-5.603124153328339,2.105223171600628e-8,1.4720796212694612e-6,Down
CLIC3,44.113706474242136,2.807350172592376,0.5011373982608821,5.60195703281144,2.1194510055914086e-8,1.4755283250768609e-6,Up
LOC114115343,764.3620143037333,-3.239193851063914,0.5783952010766777,-5.600312459429439,2.139657793849166e-8,1.4769592138035981e-6,Down
ZNF787,668.982193193245,1.851939480947019,0.33068721961213376,5.600275339092865,2.1401160409174547e-8,1.4769592138035981e-6,Up
MGP,6554.513296996543,1.1777209439312453,0.2103305703558607,5.599380736421937,2.151188687277181e-8,1.4781739408290344e-6,Up
PITPNC1,631.1155771289631,-1.0358747345503363,0.1856398068265954,-5.580024846276307,2.404842297644319e-8,1.6382859137557201e-6,Down
PPP1R13L,316.5640733344898,1.5746969304759688,0.28218094477331007,5.580450982404219,2.3989575397856072e-8,1.6382859137557201e-6,Up
FMO4,1052.0792097285762,-1.789537459282919,0.32114747274367056,-5.572323032762177,2.5136477764229254e-8,1.7050910750068842e-6,Down
TRIM47,308.34219893219586,1.1269363557818655,0.2023030118937252,5.570536717337027,2.539557881130665e-8,1.7153362658377466e-6,Up
ARPC1B,1373.9543602330361,1.2680597624123338,0.22782706232389546,5.565887342257734,2.6082171837601533e-8,1.754247091433259e-6,Up
TRNT1,307.1210777270666,-1.2364638773081358,0.22264846964459795,-5.553435329161876,2.8010932494545288e-8,1.8760233396030269e-6,Down
RAP1GAP,1356.6275201300732,1.159414847846502,0.20901117138749575,5.547142959631606,2.9037531391874394e-8,1.9366081335429506e-6,Up
CCDC85B,288.91812986667907,1.6572038910107676,0.2989682881988971,5.543075825849014,2.9720408162743456e-8,1.9738579027917444e-6,Up
LOC101106288,3003.4822549175083,1.9237803487163627,0.34724295949660944,5.540156527594469,3.0220140871282866e-08,1.9986845668744706e-6,Up
MESP1,44.48499907495043,2.082154828186164,0.3761556887204332,5.535353819236442,3.1060069410633996e-8,2.0457115425518397e-6,Up
LOC101116298,1781.9564324554312,-1.0839151025505442,0.19598155798883,-5.5306994886341405,3.189563373697094e-8,2.0834542975594227e-6,Down
RTN4R,63.630079581355375,1.9895394918163625,0.3601254724684067,5.524573083318626,3.302877328230714e-8,2.1486299930740213e-6,Up
LOC105616533,1204.741181814944,1.5930242308526599,0.2886976943224554,5.51796658643682,3.429446156395207e-8,2.221861177161678e-6,Up
C3H9orf16,386.3195142516675,1.8841610484552649,0.34186450766995063,5.511426328802485,3.5593740795765065e-8,2.2966644213462556e-6,Up
ADAMTS5,584.7052692470191,-1.541237461808124,0.2799796590757856,-5.504819410437735,3.69546882722308e-8,2.3652490602625784e-6,Down
ARL6IP1,2551.0618456313473,-1.6628129655214983,0.30203851063390597,-5.505301168488929,3.6853769383436856e-8,2.3652490602625784e-6,Down
RASIP1,418.04188659206744,1.1967126047643077,0.21759315476261484,5.49977137869926,3.802839983540009e-8,2.4241959461337574e-6,Up
PDE8A,1004.1871670972982,-1.87852557910063,0.3416732407201831,-5.4980178580595025,3.840840421552917e-8,2.438626400452378e-6,Down
CREB3L3,140.02259723808018,-1.575337028467698,0.28673886758396805,-5.4939779937799305,3.929794809936023e-8,2.484154937546801e-6,Down
HSPB2,67.60306632748572,1.9455238660557048,0.3541599602573904,5.493347877726691,3.943848322697624e-8,2.484154937546801e-6,Up
HOXB2,242.94369869158047,1.7600542477555567,0.32076594975616457,5.487035793835008,4.0873433594003825e-8,2.5578504802740783e-6,Up
LOC101109397,41.659073133787096,2.54829440381773,0.4644419212622917,5.48678809374443,4.093076431611012e-8,2.5578504802740783e-6,Up
PPP1R14A,115.58239300550079,1.8217748440103567,0.3323610225862632,5.481313151085642,4.221804462610981e-8,2.6279491072558474e-6,Up
ANKIB1,1911.6840639275335,-1.0794793739868236,0.1976878974686535,-5.460523318874348,4.7473312734113123e-8,2.9435308321428812e-6,Down
LOC105604543,142.75909018189162,1.666542465248336,0.30529536950627645,5.458787232651016,4.793978264561449e-8,2.9608878207542364e-6,Up
KRTCAP3,61.42753723460444,2.0018248832873256,0.36710003977211325,5.45307727160697,4.950554387783556e-8,3.0065051637709314e-6,Up
RCBTB1,1122.136406305848,-1.0017162340904644,0.18371190571541154,-5.452647340353787,4.962542385862685e-8,3.0065051637709314e-6,Down
STRN4,763.9626326959362,1.0910707576617442,0.20005668876754126,5.453807940056079,4.930245138277571e-8,3.0065051637709314e-6,Up
ALDH1A3,671.3044302911297,-1.3037293960302199,0.23904603988611786,-5.453884099696108,4.928132901270138e-8,3.0065051637709314e-6,Down
EME2,313.27294540916176,1.74744704848456,0.32042330874500186,5.453557842994521,4.93718758825788e-8,3.0065051637709314e-6,Up
LRP2,45320.02364820794,-1.318809268397045,0.24224582855764187,-5.444094852940831,5.206947016721695e-8,3.142580608229029e-6,Down
ARRDC1,403.24905183899676,1.5364608771963801,0.2824919251402047,5.438955030073206,5.3593979288084124e-8,3.210178238640601e-6,Up
PLEKHA8,250.5011632892029,-1.3329227784762392,0.24505348672025018,-5.439313662971408,5.34862170354166e-8,3.210178238640601e-6,Down
PLA2G7,4166.462355957013,-1.1203434249279125,0.20616403408974734,-5.434233133215683,5.503259123898829e-8,3.2839560929942144e-6,Down
IGSF11,364.22916348275635,-1.8483804302726954,0.3403507461761268,-5.430810571269276,5.609865769128425e-8,3.3350336836470224e-6,Down
LIMS2,488.1359669162791,1.1318677493057785,0.20871533576154,5.423021481272235,5.859994715636607e-8,3.4578325695650506e-6,Up
PYCR3,368.95036696986074,1.6959709521138016,0.31282934275888663,5.421393457393707,5.913623853774838e-8,3.476553756702519e-6,Up
ZNF692,478.5734220858844,1.5452909657405964,0.2850891381621526,5.420378256788121,5.947306242345656e-8,3.4834535787731583e-6,Up
PI4K2B,630.1676492315178,-1.3215207958619892,0.24416486817590413,-5.412411727103686,6.218151037848167e-8,3.628702625873675e-6,Down
JOSD2,146.9952059518716,2.2847587907871945,0.42230478311809055,5.410212912858009,6.294986233537943e-8,3.66008485292849e-6,Up
PDLIM7,675.3858148756167,1.3043592359975607,0.24115178915334332,5.408872314723513,6.34228251828965e-8,3.6741259274748766e-6,Up
DENND5B,1274.7868532531488,-1.5962577408533738,0.29538453550211785,-5.403999021614078,6.517129975398467e-8,3.761687421799995e-6,Down
UGT1A9,477.15892356353186,-3.1878494086685296,0.5902131814134954,-5.401183011592493,6.620284165044363e-8,3.7936379260559267e-6,Down
RERG,319.64475039822577,-1.6484876095134617,0.30519175727180625,-5.401481430067934,6.609278214133536e-8,3.7936379260559267e-6,Down
LOC101121570,398.8050188445384,-1.314735141312571,0.24464533112832473,-5.374045501906382,7.698941575659475e-8,4.34894304734672e-6,Down
SERF2,4329.094320126452,1.8805128828569346,0.35004386706814605,5.3722206265388985,7.777286837173677e-8,4.377619644200631e-6,Up
IQGAP2,3461.8455212202025,-1.5774241548172356,0.2939727762386025,-5.365885151000928,8.055318873016252e-8,4.51809457496067e-6,Down
ELOVL5,2256.0502138427755,-1.2444775970353328,0.2321173404581634,-5.361415888097495,8.257216859133328e-8,4.615028281867018e-6,Down
LOC114118015,13.29214590644283,-7.3912674059669605,1.3795844178279992,-5.357604297679501,8.433268697996004e-8,4.696886808536512e-6,Down
SLX1A,396.9158949154692,1.7691577455690148,0.330595089154263,5.351433834346785,8.726004354182949e-8,4.842932416571537e-6,Up
PRKCB,372.46786788461117,-1.112689878127014,0.20833882804621492,-5.340770554206011,9.255233654915906e-8,5.10098346543334e-6,Down
CLCNKA,2628.4717074838572,1.4540255280599983,0.2724086508691673,5.337662821722717,9.415234067734182e-8,5.1712114310430684e-6,Up
AVPR2,139.04628590164975,1.8053933731798562,0.33849469480416855,5.333594295249861,9.628752501020047e-8,5.270247877541075e-6,Up
DHTKD1,2469.3274989929128,-1.2259858705317954,0.2300588605031062,-5.329009575422297,9.874979099314554e-8,5.386444784997248e-6,Down
SLC5A10,901.5013328402368,1.7553899233411319,0.3296849706670904,5.324446303358156,1.012610082791371e-7,5.504506795940901e-6,Up
ITGA7,432.5088468744207,1.3553479341933388,0.25487923882349117,5.317608214970948,1.0514015452660538e-7,5.676495485717031e-6,Up
ABCC2,2997.7497775972015,-2.2319964316168996,0.4198410008091021,-5.316289803319539,1.0590443191270449e-7,5.698376433052062e-6,Down
DDA1,453.25433772307764,1.1754004965549651,0.22118448180008235,5.314118273529475,1.071749940955791e-7,5.747259058375429e-6,Up
LOC101104231,451.8399710640842,-1.1730840548803319,0.22089530548544684,-5.3105884360119084,1.0927184383676548e-7,5.820375762486505e-6,Down
LOC101111058,20.477213432315388,-5.968531355530044,1.1237888771118019,-5.311078866405487,1.0897815353922841e-7,5.820375762486505e-6,Down
KIF1A,198.71620548751005,1.2573141312846077,0.23685370560980323,5.308399664035352,1.1059193625054261e-7,5.851419347016209e-6,Up
CDK10,400.2708031271672,1.0408256804400515,0.1960582326341729,5.308757844319341,1.1037485936497252e-7,5.851419347016209e-6,Up
TMEM116,373.0617235777422,-1.7777994361695353,0.33532157871795476,-5.301774621742657,1.1468236913586413e-7,6.02765975262772e-6,Down
SLC17A1,5030.645871366232,-2.1734072455366187,0.41045395550420505,-5.295130468085725,1.1893146675832217e-7,6.2303603031513125e-6,Down
EFR3B,304.42658721441825,-3.202612451066729,0.6054135578967179,-5.2899582595953145,1.223442773182878e-7,6.388061558793363e-6,Down
CDH7,525.8964559817155,-2.5932643722174764,0.49078288186899427,-5.283934032788254,1.2643879661987826e-7,6.580206618843697e-6,Down
PAQR5,4942.937672581308,-1.223952335269445,0.23186184191467782,-5.2788001905024275,1.300325020259577e-7,6.723146269244386e-6,Down
ZNF598,492.99487565983884,1.0976716660104748,0.20793253831862188,5.278979782993253,1.2990513538807676e-7,6.723146269244386e-6,Up
DLL1,142.88935697306937,1.3272178062153743,0.25196149400374335,5.267542214984866,1.3826237276156295e-7,7.102390429916792e-6,Up
NDUFB1,215.53791115503128,1.4183928505014907,0.2693677908090311,5.26563642312775,1.3970452890996723e-7,7.153322539961e-6,Up
ITGB8,1010.6282819849966,-2.5165443416059805,0.47889617594741724,-5.254885021011939,1.4811697594204163e-7,7.559680897517771e-6,Down
ILDR2,1559.019214487869,-1.0634887161453406,0.20269150747438613,-5.246834114545881,1.5473510397446754e-7,7.872148414701036e-6,Down
HSPA12A,5284.247842864467,-1.1234452993425286,0.21421675634199094,-5.244432408214511,1.5676416041636618e-7,7.949896224565433e-6,Down
CYP2D6,388.5382089913003,1.424711464010659,0.2718003347681713,5.241757576295294,1.590542503700476e-7,8.040344318865496e-6,Up
GPR75,843.6934901049023,-1.5176940065719744,0.2897386558418843,-5.238148158595061,1.621958339508568e-7,8.17312530889508e-6,Down
KYNU,1100.3598457875642,-1.594898056058671,0.3046190754171597,-5.235713009352886,1.6434915819673854e-7,8.255424645749465e-6,Down
SSBP4,342.8050119144414,1.6150940144948125,0.30908206213494316,5.225453730115445,1.7372856193797586e-7,8.694137809240497e-6,Up
C24H7orf50,400.5801649223815,2.144790985692973,0.41048826791025705,5.224975117100978,1.7417853104885517e-7,8.694137809240497e-6,Up
EPN3,416.1964305501828,1.5728501074413945,0.3011298169313075,5.223162964962007,1.7589246159172645e-7,8.752166278512457e-6,Up
IL17RD,521.0439431997289,-1.0314377108554156,0.19760075550334272,-5.219806514545271,1.7911015278601967e-7,8.884423297414032e-6,Down
LOC101108197,737.7348855884494,1.985104616333541,0.3809444722666779,5.211007799960622,1.8781755464189302e-7,9.287314781404262e-6,Up
DPP4,7376.230389175267,-1.465237959372,0.28138608075650395,-5.207215493505297,1.91695429123287e-7,9.44963213190663e-6,Down
GPR137B,4686.266286588563,-1.0695161975161493,0.20552100405707346,-5.203926491226869,1.9512121380665724e-7,9.588727637006409e-6,Down
PCDH20,215.81238256605317,-2.431650257052156,0.46800414814461605,-5.195787829429156,2.03854656046668e-7,9.98699060317519e-6,Down
LOC101119346,82.42235102978736,-3.5749009945643846,0.6885452495199145,-5.191962324998932,2.080891177855415e-7,1.0163072512645849e-5,Down
HEATR5B,798.2480412818002,-1.0666343178186581,0.2055623760007555,-5.1888596472281385,2.1158579112993555e-7,1.02261260955511e-5,Down
ESR1,164.9642547469001,-1.9761790727304862,0.3808743332677861,-5.188533067522482,2.1195712753961518e-7,1.02261260955511e-5,Down
CSKMT,262.92747252892065,2.9121187133989497,0.5611937311952518,5.18915046894164,2.1125564249521495e-7,1.02261260955511e-5,Up
LOC101107119,454.7821800195877,4.603692639546617,0.8879610657806325,5.1845658745176815,2.1651860819203753e-7,1.0383081171698524e-5,Up
ATP5ME,1294.7645993671629,1.9408947178493914,0.37457393228790165,5.181606488188821,2.1998293866214152e-7,1.0485853409562079e-5,Up
WFIKKN1,52.273692090197805,1.9500673639595771,0.3763101149891181,5.182075331714025,2.1943055054394366e-7,1.0485853409562079e-5,Up
TANGO2,1186.9627701529944,1.504875432604191,0.29057098736813775,5.179028526676668,2.230443639738904e-7,1.0599949668735216e-5,Up
PAXX,177.22885012757945,1.346676757507835,0.26022302596178376,5.175086841491143,2.2780499924858783e-7,1.0793876874844282e-5,Up
AKR7A2,1307.8663310639413,1.2604039176109991,0.2435802895528062,5.174490595790814,2.2853361993551093e-7,1.0796173063203469e-5,Up
TLE2,277.080009256254,1.1696337299599775,0.22618938402226407,5.171037248347823,2.32798153201462e-7,1.096500025450091e-5,Up
OBSL1,525.7792394983127,1.0133959899737088,0.1960765428402806,5.168369328090397,2.3614530585387194e-7,1.108974686336837e-5,Up
TMEM245,1731.6271980460688,-1.4760402111974271,0.2856220668858254,-5.167808731625276,2.3685451379034854e-7,1.1090240995263134e-5,Down
HSPBP1,359.92843070640095,1.0861054064434004,0.21024410481601,5.165925614865059,2.392519335633383e-7,1.1136791617157974e-5,Up
ZXDC,454.1915313108069,1.180597450444599,0.22852625080446554,5.166134946373213,2.389842771867693e-7,1.1136791617157974e-5,Up
SH3GLB2,910.3044619612709,1.091589281022746,0.21151887523415971,5.160718067426909,2.4600442126449144e-7,1.128563057436784e-5,Up
PEX11G,299.06814696088594,1.111950314070114,0.21545985655680758,5.1608236069578,2.458657609747165e-7,1.128563057436784e-5,Up
LOC114109083,117.27696812278964,2.8717805420042812,0.5564180439288566,5.161192332525194,2.4538191318837605e-7,1.128563057436784e-5,Up
TEDC2,70.80738654002641,1.972420760493301,0.38219594780115457,5.160757909237422,2.459520672933902e-7,1.128563057436784e-5,Up
SPEG,303.3539045072244,1.1136135887544738,0.21594556544748714,5.156918070750002,2.5104758128206216e-7,1.138536645054335e-5,Up
TUBGCP6,611.4242692681803,1.1625854526523016,0.22539184911645557,5.158063422478141,2.4951710806487035e-7,1.138536645054335e-5,Up
KCTD15,220.25615211856493,1.0629891399892821,0.20611910536706807,5.157159682486752,2.5072397541221073e-7,1.138536645054335e-5,Up
EGFL8,28.652952511633643,2.5594597671419117,0.4962684223848225,5.157410086344814,2.5038901892670115e-7,1.138536645054335e-5,Up
FAM89B,173.98983819113397,1.3453970708479144,0.2609426441913171,5.155911081599604,2.5240065588323546e-7,1.1414118549386314e-5,Up
SCAND1,708.8324145098301,1.7486476365466421,0.3395269701826171,5.150246637567904,2.601441362863501e-7,1.17308746456626e-5,Up
LYPD6,340.8824049531244,-1.629596670052284,0.3165647250515886,-5.147751916410518,2.636268298476279e-7,1.1736629403911115e-5,Down
PLBD1,1541.7267724579224,-1.669742308323023,0.3242795550048285,-5.149082890218474,2.6176319077051e-7,1.1736629403911115e-5,Down
KRT19,468.2669419526935,1.5694974470417746,0.3049042838278701,5.147508678257255,2.6396879589216077e-7,1.1736629403911115e-5,Up
SRD5A1,3448.447914764509,1.0995705013950559,0.21359580293622954,5.147903124872449,2.6341446313310365e-7,1.1736629403911115e-5,Up
TENM1,127.02182512097014,-1.9397996853843285,0.37669573853660326,-5.149513219661335,2.6116336739698097e-7,1.1736629403911115e-5,Down
RASSF10,73.64019974877952,2.2060108851376685,0.42894423667166914,5.142885010543308,2.7055123182532256e-7,1.1995697493752359e-5,Up
C1GALT1,1909.4850637202221,-1.3458709231589276,0.26189662040295775,-5.138939636136397,2.762931297030331e-7,1.211491946899515e-5,Down
ITGA2,240.97542545745486,-1.3195018594031163,0.256693674708552,-5.140375433486113,2.7419005179915745e-7,1.211491946899515e-5,Down
BICDL1,395.56701475263566,1.521238128992534,0.2959984058775073,5.139345681550955,2.7569680175877905e-7,1.211491946899515e-5,Up
SAP25,196.90724271618038,2.2617799164010606,0.44009432234391177,5.139307192955769,2.7575327365266454e-7,1.211491946899515e-5,Up
TMEM249,367.3099840094379,1.509100798180945,0.2937115003058322,5.1380378249049405,2.77622010113033e-7,1.213965335130626e-5,Up
PLIN5,253.37681073604932,1.3547710046616206,0.2637976271235092,5.135645151301233,2.811777615922629e-7,1.2227766054120518e-5,Up
NRGN,155.0454406802893,2.549374829704203,0.49672169535240346,5.132400806241264,2.860695005371519e-7,1.2406505961820251e-5,Up
RNF224,155.02223906829,2.1830057305077597,0.425585355027329,5.129419292089075,2.906373425945427e-7,1.2443192225058686e-5,Up
